note_id,mission_id,timestamp,operator_note
NOTE_1715,M04,2026-07-02T02:44:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1716,M04,2026-07-02T02:59:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.1A. temp_structure: 11.1C.
NOTE_1717,M04,2026-07-02T03:27:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 12.8C.
NOTE_1718,M04,2026-07-02T04:03:00Z,Orbit 18 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 11.8C.
NOTE_1719,M04,2026-07-02T04:23:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1720,M04,2026-07-02T04:38:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.3A. temp_structure: 11.1C.
NOTE_1721,M04,2026-07-02T05:06:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 12.7C.
NOTE_1722,M04,2026-07-02T05:42:00Z,Orbit 19 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.7V. temp_batt: 11.8C.
NOTE_1723,M04,2026-07-02T06:02:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1724,M04,2026-07-02T06:17:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.3A. temp_structure: 11.0C.
NOTE_1725,M04,2026-07-02T06:45:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 12.7C.
NOTE_1726,M04,2026-07-02T07:21:00Z,Orbit 20 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.7V. temp_batt: 11.9C.
NOTE_1727,M04,2026-07-02T07:41:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1728,M04,2026-07-02T07:56:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 10.6C.
NOTE_1729,M04,2026-07-02T08:24:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.1V. temp_batt: 12.5C.
NOTE_1730,M04,2026-07-02T09:00:00Z,Orbit 21 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 11.4C.
NOTE_1731,M04,2026-07-02T09:20:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1732,M04,2026-07-02T09:35:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 10.5C.
NOTE_1733,M04,2026-07-02T10:03:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 12.2C.
NOTE_1734,M04,2026-07-02T10:39:00Z,Orbit 22 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 11.1C.
NOTE_1735,M04,2026-07-02T10:59:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1736,M04,2026-07-02T11:14:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.1A. temp_structure: 10.5C.
NOTE_1737,M04,2026-07-02T11:42:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 12.2C.
NOTE_1738,M04,2026-07-02T12:18:00Z,Orbit 23 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 11.3C.
NOTE_1739,M04,2026-07-02T12:38:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1740,M04,2026-07-02T12:53:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 10.6C.
NOTE_1741,M04,2026-07-02T13:21:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 12.2C.
NOTE_1742,M04,2026-07-02T13:57:00Z,Orbit 24 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 11.4C.
NOTE_1743,M04,2026-07-02T14:17:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1744,M04,2026-07-02T14:32:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 10.5C.
NOTE_1745,M04,2026-07-02T15:00:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 12.3C.
NOTE_1746,M04,2026-07-02T15:36:00Z,Orbit 25 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.7V. temp_batt: 11.4C.
NOTE_1747,M04,2026-07-02T15:56:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1748,M04,2026-07-02T16:11:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 10.5C.
NOTE_1749,M04,2026-07-02T16:39:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 12.1C.
NOTE_1750,M04,2026-07-02T17:15:00Z,Orbit 26 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 11.1C.
NOTE_1751,M04,2026-07-02T17:35:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1752,M04,2026-07-02T17:50:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 10.4C.
NOTE_1753,M04,2026-07-02T18:18:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.1V. temp_batt: 12.0C.
NOTE_1754,M04,2026-07-02T18:54:00Z,Orbit 27 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 11.1C.
NOTE_1755,M04,2026-07-02T19:14:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1756,M04,2026-07-02T19:29:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 10.2C.
NOTE_1757,M04,2026-07-02T19:57:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 12.1C.
NOTE_1758,M04,2026-07-02T20:33:00Z,Orbit 28 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.7V. temp_batt: 11.0C.
NOTE_1759,M04,2026-07-02T20:53:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1760,M04,2026-07-02T21:08:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.3A. temp_structure: 9.8C.
NOTE_1761,M04,2026-07-02T21:36:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.7C.
NOTE_1762,M04,2026-07-02T22:12:00Z,Orbit 29 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.9C.
NOTE_1763,M04,2026-07-02T22:32:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1764,M04,2026-07-02T22:47:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.1A. temp_structure: 9.9C.
NOTE_1765,M04,2026-07-02T23:15:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.6C.
NOTE_1766,M04,2026-07-02T23:51:00Z,Orbit 30 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.7V. temp_batt: 10.5C.
NOTE_1767,M04,2026-07-03T00:11:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1768,M04,2026-07-03T00:26:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.5C.
NOTE_1769,M04,2026-07-03T00:54:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 11.2C.
NOTE_1770,M04,2026-07-03T01:30:00Z,Orbit 31 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.4C.
NOTE_1771,M04,2026-07-03T01:50:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1772,M04,2026-07-03T02:05:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.7C.
NOTE_1773,M04,2026-07-03T02:33:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.4C.
NOTE_1774,M04,2026-07-03T03:09:00Z,Orbit 32 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.3C.
NOTE_1775,M04,2026-07-03T03:29:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1776,M04,2026-07-03T03:44:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.1A. temp_structure: 9.5C.
NOTE_1777,M04,2026-07-03T04:12:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.1V. temp_batt: 11.3C.
NOTE_1778,M04,2026-07-03T04:48:00Z,Orbit 33 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.3C.
NOTE_1779,M04,2026-07-03T05:08:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1780,M04,2026-07-03T05:23:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.4C.
NOTE_1781,M04,2026-07-03T05:51:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 11.0C.
NOTE_1782,M04,2026-07-03T06:27:00Z,Orbit 34 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.1C.
NOTE_1783,M04,2026-07-03T06:47:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1784,M04,2026-07-03T07:02:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.1C.
NOTE_1785,M04,2026-07-03T07:30:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 10.8C.
NOTE_1786,M04,2026-07-03T08:06:00Z,Orbit 35 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 9.8C.
NOTE_1787,M04,2026-07-03T08:26:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1788,M04,2026-07-03T08:41:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.3C.
NOTE_1789,M04,2026-07-03T09:09:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.1C.
NOTE_1790,M04,2026-07-03T09:45:00Z,Orbit 36 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.1C.
NOTE_1791,M04,2026-07-03T10:05:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1792,M04,2026-07-03T10:20:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.1A. temp_structure: 9.5C.
NOTE_1793,M04,2026-07-03T10:48:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 11.3C.
NOTE_1794,M04,2026-07-03T11:24:00Z,Orbit 37 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.6C.
NOTE_1795,M04,2026-07-03T11:44:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1796,M04,2026-07-03T11:59:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.1A. temp_structure: 9.6C.
NOTE_1797,M04,2026-07-03T12:27:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.4C.
NOTE_1798,M04,2026-07-03T13:03:00Z,Orbit 38 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.4C.
NOTE_1799,M04,2026-07-03T13:23:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1800,M04,2026-07-03T13:38:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.4C.
NOTE_1801,M04,2026-07-03T14:06:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.1V. temp_batt: 11.3C.
NOTE_1802,M04,2026-07-03T14:42:00Z,Orbit 39 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.2C.
NOTE_1803,M04,2026-07-03T15:02:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1804,M04,2026-07-03T15:17:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.3C.
NOTE_1805,M04,2026-07-03T15:45:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.1C.
NOTE_1806,M04,2026-07-03T16:21:00Z,Orbit 40 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.2C.
NOTE_1807,M04,2026-07-03T16:41:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1808,M04,2026-07-03T16:56:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.1A. temp_structure: 9.6C.
NOTE_1809,M04,2026-07-03T17:24:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.3C.
NOTE_1810,M04,2026-07-03T18:00:00Z,Orbit 41 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.7V. temp_batt: 10.4C.
NOTE_1811,M04,2026-07-03T18:20:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1812,M04,2026-07-03T18:35:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.9C.
NOTE_1813,M04,2026-07-03T19:03:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.2C.
NOTE_1814,M04,2026-07-03T19:39:00Z,Orbit 42 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.6C.
NOTE_1815,M04,2026-07-03T19:59:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1816,M04,2026-07-03T20:14:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.9C.
NOTE_1817,M04,2026-07-03T20:42:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.6C.
NOTE_1818,M04,2026-07-03T21:18:00Z,Orbit 43 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.7C.
NOTE_1819,M04,2026-07-03T21:38:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1820,M04,2026-07-03T21:53:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 10.0C.
NOTE_1821,M04,2026-07-03T22:21:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.7C.
NOTE_1822,M04,2026-07-03T22:57:00Z,Orbit 44 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 11.1C.
NOTE_1823,M04,2026-07-03T23:17:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1824,M04,2026-07-03T23:32:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.9C.
NOTE_1825,M04,2026-07-04T00:00:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 11.8C.
NOTE_1826,M04,2026-07-04T00:36:00Z,Orbit 45 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.7V. temp_batt: 10.8C.
NOTE_1827,M04,2026-07-04T00:56:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1828,M04,2026-07-04T01:11:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.7C.
NOTE_1829,M04,2026-07-04T01:39:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.6C.
NOTE_1830,M04,2026-07-04T02:15:00Z,Orbit 46 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.3C.
NOTE_1831,M04,2026-07-04T02:35:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1832,M04,2026-07-04T02:50:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.3A. temp_structure: 9.4C.
NOTE_1833,M04,2026-07-04T03:18:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.2C.
NOTE_1834,M04,2026-07-04T03:54:00Z,Orbit 47 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.7V. temp_batt: 10.2C.
NOTE_1835,M04,2026-07-04T04:14:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1836,M04,2026-07-04T04:29:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.1A. temp_structure: 9.5C.
NOTE_1837,M04,2026-07-04T04:57:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 32.9V. temp_batt: 11.1C.
NOTE_1838,M04,2026-07-04T05:33:00Z,Orbit 48 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.1C.
NOTE_1839,M04,2026-07-04T05:53:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.7A. pointing_error: 0.01 deg.
NOTE_1840,M04,2026-07-04T06:08:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.4C.
NOTE_1841,M04,2026-07-04T06:36:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.1C.
NOTE_1842,M04,2026-07-04T07:12:00Z,Orbit 49 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.2C.
NOTE_1843,M04,2026-07-04T07:32:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1844,M04,2026-07-04T07:47:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.6C.
NOTE_1845,M04,2026-07-04T08:15:00Z,Eclipse entry. Alert: active fault comm_loss observed. batt_voltage: 33.0V. temp_batt: 11.2C.
NOTE_1846,M04,2026-07-04T08:51:00Z,Orbit 50 start. Sunlit phase. Alert: active fault comm_loss observed. batt_voltage: 32.8V. temp_batt: 10.3C.
NOTE_1847,M04,2026-07-04T09:11:00Z,Payload active. Alert: active fault comm_loss observed. bus_current: 7.6A. pointing_error: 0.01 deg.
NOTE_1848,M04,2026-07-04T09:26:00Z,Payload standby. Alert: active fault comm_loss observed. bus_current: 2.2A. temp_structure: 9.7C.
