note_id,subsystem,concern,expected_behaviour,confidence,action,urgency
NOTE_2472,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2473,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2474,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2475,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2476,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2477,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2478,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2479,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2480,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2481,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2482,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2483,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2484,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2485,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2486,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2487,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2488,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2489,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2490,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2491,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2492,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2493,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2494,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2495,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2496,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2497,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2498,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2499,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2500,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2501,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2502,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2503,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2504,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2505,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2506,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2507,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2508,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2509,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2510,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2511,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2512,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2513,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2514,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2515,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2516,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2517,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2518,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2519,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2520,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2521,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2522,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2523,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2524,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2525,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2526,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2527,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2528,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2529,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2530,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2531,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2532,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2533,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2534,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2535,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2536,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2537,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2538,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2539,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2540,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2541,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2542,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2543,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2544,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2545,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2546,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2547,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2548,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2549,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2550,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2551,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2552,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2553,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2554,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2555,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2556,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2557,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2558,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2559,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2560,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2561,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2562,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2563,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2564,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2565,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2566,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2567,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2568,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2569,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2570,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2571,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2572,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2573,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2574,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2575,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2576,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2577,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2578,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2579,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2580,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2581,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2582,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2583,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2584,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2585,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2586,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2587,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2588,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2589,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2590,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2591,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2592,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2593,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2594,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2595,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2596,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2597,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2598,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2599,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2600,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2601,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2602,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2603,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2604,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2605,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2606,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2607,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2608,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2609,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2610,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2611,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2612,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2613,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2614,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2615,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2616,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2617,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2618,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2619,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2620,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2621,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2622,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2623,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2624,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2625,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2626,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2627,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2628,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2629,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2630,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2631,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2632,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2633,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2634,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2635,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2636,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2637,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2638,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2639,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2640,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2641,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2642,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2643,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2644,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2645,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2646,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2647,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2648,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2649,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2650,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2651,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2652,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2653,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2654,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2655,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2656,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2657,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2658,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2659,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2660,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2661,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2662,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2663,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2664,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2665,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2666,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2667,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2668,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2669,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2670,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2671,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2672,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2673,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2674,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2675,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2676,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2677,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2678,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2679,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2680,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2681,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2682,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2683,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2684,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2685,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2686,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2687,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2688,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2689,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2690,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2691,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2692,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2693,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2694,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2695,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2696,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2697,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2698,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2699,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2700,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2701,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2702,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2703,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2704,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2705,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2706,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2707,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2708,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2709,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2710,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2711,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2712,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2713,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2714,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2715,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2716,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2717,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2718,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2719,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2720,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2721,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2722,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2723,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2724,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2725,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2726,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2727,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2728,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2729,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2730,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2731,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2732,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2733,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2734,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2735,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2736,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2737,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2738,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2739,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2740,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2741,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2742,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2743,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2744,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2745,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2746,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2747,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2748,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2749,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2750,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2751,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2752,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2753,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2754,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2755,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2756,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2757,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2758,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2759,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2760,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2761,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2762,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2763,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2764,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2765,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2766,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2767,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2768,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2769,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2770,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2771,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2772,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2773,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2774,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2775,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2776,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2777,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2778,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2779,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2780,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2781,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2782,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2783,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2784,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2785,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2786,EPS,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2787,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2788,ADCS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2789,System,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2790,EPS,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2791,TT&C,Magnetometer Thermal Offset,No,High,Monitor,Low
NOTE_2792,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2793,System,Safe Mode Recovery,No,High,Monitor,Medium
NOTE_2794,System,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
NOTE_2795,TT&C,OBC Undervoltage Safe Mode,No,High,Command Safe Mode,Critical
